CustomerID,JoinDate,ChurnDate,CustomerStatus,Age,AgeGroup,Gender,Geography,TenureMonths,IncomeLevel,ContractType,SubscriptionPlan,MonthlyCharges,PaymentMethod,AutoPay,SupportCalls,LatePayments,SatisfactionScore,TotalRevenue,LastActivityDate,RiskScore,RiskCategory,ChurnReason
CUST-00953,10/31/2022,,Active,44,35-44,Female,West,39,Low,Month-to-Month,Standard,81.29,Electronic Check,No,2,4,4,3175.19,10/21/2025,66,Medium Risk,
CUST-00954,3/7/2023,,Active,19,18-24,Male,Northeast,34,Middle,Month-to-Month,Premium,121.29,Mailed Check,No,1,2,4,4129.32,10/25/2025,60,Medium Risk,
CUST-00955,4/12/2023,,Active,78,65+,Female,Northeast,33,High,Month-to-Month,Standard,67.72,Bank Transfer,Yes,2,2,5,2237.82,11/17/2025,48,Medium Risk,
CUST-00956,7/4/2024,,Active,30,25-34,Female,South,18,Middle,Month-to-Month,Premium,104.84,Electronic Check,No,2,5,4,1890.26,10/18/2025,82,High Risk,
CUST-00957,3/20/2023,,Active,75,65+,Female,Northeast,34,High,Month-to-Month,Premium,100.32,Bank Transfer,No,2,2,4,3415.38,11/5/2025,62,Medium Risk,
CUST-00958,3/27/2024,5/31/2024,Churned,68,65+,Male,South,3,Low,Month-to-Month,Standard,78.67,Electronic Check,No,2,3,4,236.01,5/31/2024,72,Churned,Competitor Offer
CUST-00959,2/20/2024,,Active,24,18-24,Female,Midwest,23,High,Month-to-Month,Standard,68.33,Credit Card,No,0,3,5,1573.63,11/14/2025,51,Medium Risk,
CUST-00960,12/17/2023,,Active,58,55-64,Male,Midwest,25,High,One Year,Standard,64.34,Electronic Check,Yes,1,1,5,1611.41,12/19/2025,29,Low Risk,
CUST-00961,5/11/2024,,Active,34,25-34,Male,South,20,Middle,Two Year,Premium,110.75,Credit Card,Yes,2,0,4,2218.32,12/24/2025,21,Low Risk,
CUST-00962,8/9/2022,,Active,69,65+,Non-binary,South,41,Middle,One Year,Basic,37.75,Mailed Check,No,3,2,3,1550.03,12/2/2025,60,Medium Risk,
CUST-00963,3/13/2024,,Active,69,65+,Female,Northeast,22,Middle,One Year,Premium,95.52,Mailed Check,No,3,2,4,2104.3,10/22/2025,48,Medium Risk,
CUST-00964,2/6/2025,,Active,35,35-44,Male,South,11,Low,Two Year,Standard,78.32,Credit Card,No,1,3,4,862.69,12/12/2025,40,Medium Risk,
CUST-00965,10/12/2024,5/31/2025,Churned,52,45-54,Male,West,8,Middle,Month-to-Month,Basic,48.16,Credit Card,Yes,3,2,2,386,5/31/2025,81,Churned,Poor Support Experience
CUST-00966,2/13/2022,3/31/2024,Churned,43,35-44,Male,West,26,Low,Month-to-Month,Premium,116.88,Electronic Check,No,0,4,4,3042.38,3/31/2024,75,Churned,Billing Issues
CUST-00967,7/8/2022,,Active,20,18-24,Female,Northeast,42,Middle,Month-to-Month,Premium,119.7,Credit Card,Yes,0,2,5,5034.6,10/21/2025,47,Medium Risk,
CUST-00968,11/23/2024,10/31/2025,Churned,49,45-54,Male,West,12,Low,Month-to-Month,Standard,77.4,Bank Transfer,No,2,3,4,929.96,10/31/2025,65,Churned,Competitor Offer
CUST-00969,5/11/2025,8/31/2025,Churned,60,55-64,Male,South,4,High,Two Year,Standard,60.96,Electronic Check,No,3,3,3,243.84,8/31/2025,62,Churned,Billing Issues
CUST-00970,6/30/2023,,Active,51,45-54,Non-binary,Midwest,31,High,Month-to-Month,Basic,59.44,Bank Transfer,Yes,4,2,3,1845.31,12/8/2025,64,Medium Risk,
CUST-00971,3/30/2023,1/31/2025,Churned,61,55-64,Male,Northeast,23,Low,Month-to-Month,Basic,47.88,Electronic Check,Yes,4,0,4,1102.68,1/31/2025,64,Churned,Poor Support Experience
CUST-00972,8/21/2025,12/31/2025,Churned,27,25-34,Male,South,5,Middle,One Year,Basic,58.46,Bank Transfer,Yes,1,1,4,293.18,12/31/2025,38,Churned,Relocation
CUST-00973,6/12/2025,,Active,45,45-54,Female,Northeast,7,High,Two Year,Standard,57.41,Credit Card,No,1,2,4,402.73,12/15/2025,39,Low Risk,
CUST-00974,11/3/2022,,Active,22,18-24,Male,Northeast,38,Middle,Month-to-Month,Basic,57.41,Credit Card,Yes,4,2,2,2185.02,9/7/2025,74,High Risk,
CUST-00975,12/18/2022,,Active,20,18-24,Female,South,37,Middle,Month-to-Month,Basic,43.21,Electronic Check,No,4,4,2,1601.37,9/3/2025,98,High Risk,
CUST-00976,5/2/2025,7/31/2025,Churned,76,65+,Female,West,3,Middle,Month-to-Month,Standard,72.07,Electronic Check,No,0,3,5,216.21,7/31/2025,72,Churned,Competitor Offer
CUST-00977,8/13/2024,,Active,33,25-34,Female,Midwest,17,Low,Month-to-Month,Premium,117.73,Electronic Check,No,1,1,4,2004.95,11/3/2025,65,Medium Risk,
CUST-00978,7/25/2024,,Active,74,65+,Male,South,18,Low,One Year,Premium,116.94,Mailed Check,Yes,6,1,2,2108.42,10/28/2025,63,Medium Risk,
CUST-00979,9/5/2024,,Active,27,25-34,Female,Midwest,16,High,Month-to-Month,Standard,70.89,Electronic Check,No,3,2,4,1136.36,11/7/2025,67,Medium Risk,
CUST-00980,6/14/2024,,Active,28,25-34,Female,South,19,Middle,Two Year,Standard,58.21,Electronic Check,No,3,2,4,1107.73,12/11/2025,43,Medium Risk,
CUST-00981,2/28/2022,,Active,51,45-54,Female,West,47,High,Month-to-Month,Standard,74,Bank Transfer,Yes,1,0,5,3482.44,12/8/2025,33,Low Risk,
CUST-00982,3/22/2023,,Active,36,35-44,Female,Northeast,34,Middle,One Year,Standard,78.87,Bank Transfer,Yes,1,1,5,2685.12,12/4/2025,23,Low Risk,
CUST-00983,7/24/2024,,Active,60,55-64,Female,West,18,Low,Month-to-Month,Basic,57.03,Bank Transfer,No,4,2,3,1028.26,11/6/2025,72,High Risk,
CUST-00984,12/26/2022,,Active,37,35-44,Female,South,37,High,Two Year,Standard,65.93,Bank Transfer,Yes,0,2,5,2443.37,12/4/2025,14,Low Risk,
CUST-00985,1/23/2023,,Active,66,65+,Female,Midwest,36,Low,Two Year,Basic,36.99,Electronic Check,No,2,3,4,1333.29,11/24/2025,49,Medium Risk,
CUST-00986,6/18/2024,,Active,33,25-34,Female,Midwest,19,High,Month-to-Month,Premium,101.45,Bank Transfer,Yes,5,0,3,1930.59,12/8/2025,59,Medium Risk,
CUST-00987,5/10/2024,,Active,60,55-64,Female,Midwest,20,High,Two Year,Premium,112.85,Bank Transfer,Yes,1,1,5,2260.38,12/12/2025,25,Low Risk,
CUST-00988,2/26/2022,3/31/2023,Churned,47,45-54,Female,Northeast,14,Middle,Month-to-Month,Standard,88.01,Credit Card,Yes,5,2,3,1233.46,3/31/2023,59,Churned,Poor Support Experience
CUST-00989,1/15/2022,,Active,51,45-54,Female,South,48,Low,Two Year,Standard,63.37,Credit Card,Yes,1,0,5,3045.56,12/25/2025,14,Low Risk,
CUST-00990,9/12/2022,,Active,68,65+,Male,South,40,Middle,Month-to-Month,Basic,56.38,Credit Card,Yes,3,2,3,2258.6,11/16/2025,62,Medium Risk,
CUST-00991,3/14/2025,9/30/2025,Churned,56,55-64,Female,Midwest,7,Middle,Month-to-Month,Basic,59.77,Credit Card,Yes,4,1,4,418.39,9/30/2025,61,Churned,Poor Support Experience
CUST-00992,8/9/2024,5/31/2025,Churned,44,35-44,Female,Northeast,10,Low,Month-to-Month,Basic,58.8,Electronic Check,No,1,3,5,588.88,5/31/2025,77,Churned,Billing Issues
CUST-00993,3/20/2023,,Active,64,55-64,Male,West,34,Middle,Month-to-Month,Basic,53.41,Bank Transfer,No,1,2,3,1818.34,11/30/2025,63,Medium Risk,
CUST-00994,7/11/2025,,Active,32,25-34,Male,West,6,Middle,One Year,Premium,95.17,Electronic Check,No,0,1,5,572.45,10/21/2025,53,Medium Risk,
CUST-00995,9/11/2025,11/30/2025,Churned,78,65+,Male,South,3,High,Month-to-Month,Standard,75.63,Electronic Check,No,2,2,3,226.89,11/30/2025,76,Churned,Competitor Offer
CUST-00996,9/17/2024,,Active,29,25-34,Male,South,16,High,Month-to-Month,Standard,67.89,Bank Transfer,Yes,1,0,5,1088.28,12/6/2025,33,Low Risk,
CUST-00997,3/28/2023,7/31/2023,Churned,28,25-34,Male,South,5,High,One Year,Premium,125.67,Bank Transfer,Yes,3,1,4,628.35,7/31/2023,47,Churned,Price Too High
CUST-00998,10/27/2024,,Active,19,18-24,Non-binary,Northeast,15,Low,One Year,Standard,76.08,Credit Card,Yes,1,0,5,1143.48,12/18/2025,16,Low Risk,
CUST-00999,3/29/2024,,Active,54,45-54,Female,South,22,Low,One Year,Basic,56.64,Credit Card,Yes,3,0,3,1247.78,10/26/2025,44,Medium Risk,
CUST-01000,9/23/2022,,Active,30,25-34,Female,South,40,Low,Two Year,Standard,61.35,Electronic Check,No,1,1,5,2457.68,12/24/2025,30,Low Risk,
CUST-01001,6/1/2022,,Active,40,35-44,Female,Midwest,43,High,Month-to-Month,Premium,94.98,Credit Card,No,2,3,3,4089.82,12/5/2025,61,Medium Risk,
CUST-01002,12/3/2024,6/30/2025,Churned,71,65+,Male,South,7,Middle,One Year,Basic,49.39,Electronic Check,No,3,3,3,346.47,6/30/2025,79,Churned,Billing Issues
CUST-01003,6/9/2024,2/28/2025,Churned,57,55-64,Female,South,9,Middle,Month-to-Month,Basic,38.25,Electronic Check,No,4,3,3,344.82,2/28/2025,95,Churned,Competitor Offer
CUST-01004,3/31/2025,12/31/2025,Churned,60,55-64,Female,Northeast,10,Middle,Month-to-Month,Standard,81.63,Credit Card,Yes,3,1,4,817.52,12/31/2025,49,Churned,Competitor Offer
CUST-01005,11/23/2022,,Active,53,45-54,Male,Northeast,38,Low,Two Year,Premium,110.86,Bank Transfer,Yes,3,2,3,4219.32,12/25/2025,38,Low Risk,
CUST-01006,9/5/2025,,Active,23,18-24,Female,Northeast,4,Middle,Month-to-Month,Standard,81.52,Bank Transfer,No,0,2,5,327.3,11/18/2025,53,Medium Risk,
CUST-01007,2/24/2022,,Active,68,65+,Male,Midwest,47,High,One Year,Standard,80.19,Electronic Check,No,3,3,3,3773.73,10/25/2025,57,Medium Risk,
CUST-01008,1/12/2025,3/31/2025,Churned,54,45-54,Male,Midwest,3,Middle,Two Year,Premium,114.61,Electronic Check,No,5,4,3,343.83,3/31/2025,75,Churned,Poor Support Experience
CUST-01009,5/11/2023,,Active,48,45-54,Male,Northeast,32,Low,Month-to-Month,Standard,66.48,Electronic Check,No,3,1,4,2130.36,12/10/2025,60,Medium Risk,
CUST-01010,2/22/2022,3/31/2024,Churned,45,45-54,Male,West,26,Middle,Month-to-Month,Standard,74.42,Electronic Check,No,1,1,5,1937.16,3/31/2024,61,Churned,Competitor Offer
CUST-01011,3/25/2025,,Active,30,25-34,Male,Midwest,10,Middle,One Year,Standard,69.22,Bank Transfer,Yes,2,0,4,693.24,12/13/2025,30,Low Risk,
CUST-01012,12/24/2023,,Active,59,55-64,Female,Northeast,25,Low,Two Year,Basic,42.09,Credit Card,Yes,1,1,5,1054.14,12/24/2025,25,Low Risk,
CUST-01013,1/23/2024,,Active,66,65+,Male,West,24,High,One Year,Standard,77.16,Credit Card,No,3,2,4,1854.16,11/27/2025,43,Medium Risk,
CUST-01014,10/18/2022,,Active,47,45-54,Male,West,39,Low,Two Year,Premium,114.4,Bank Transfer,Yes,0,0,5,4468.48,12/26/2025,19,Low Risk,
CUST-01015,11/19/2023,,Active,50,45-54,Male,South,26,Low,Month-to-Month,Standard,65.68,Credit Card,Yes,6,1,2,1710.65,10/30/2025,70,High Risk,
CUST-01016,9/26/2022,,Active,68,65+,Female,Midwest,40,Middle,One Year,Premium,99.63,Credit Card,No,1,3,5,3991.16,12/12/2025,46,Medium Risk,
CUST-01017,3/2/2022,,Active,23,18-24,Male,West,46,Low,Month-to-Month,Standard,63.82,Electronic Check,No,1,2,5,2939.56,11/17/2025,64,Medium Risk,
CUST-01018,5/8/2025,7/31/2025,Churned,62,55-64,Female,Midwest,3,Middle,Month-to-Month,Basic,42.55,Credit Card,No,3,3,3,127.65,7/31/2025,82,Churned,Competitor Offer
CUST-01019,1/21/2024,7/31/2024,Churned,24,18-24,Male,South,7,Middle,Month-to-Month,Basic,46.95,Credit Card,No,4,2,4,328.65,7/31/2024,74,Churned,Service Issues
CUST-01020,7/20/2023,4/30/2025,Churned,36,35-44,Male,West,22,Middle,Two Year,Basic,48.32,Electronic Check,No,4,3,2,1064.48,4/30/2025,77,Churned,Service Issues
CUST-01021,3/14/2022,7/31/2022,Churned,25,25-34,Female,Midwest,5,Middle,Month-to-Month,Standard,82.27,Electronic Check,No,5,1,2,411.35,7/31/2022,94,Churned,Competitor Offer
CUST-01022,6/30/2025,9/30/2025,Churned,71,65+,Female,South,4,High,Month-to-Month,Standard,82.55,Credit Card,No,0,1,5,330.2,9/30/2025,56,Churned,Competitor Offer
CUST-01023,12/18/2022,3/31/2023,Churned,28,25-34,Female,West,4,Middle,Month-to-Month,Premium,115.71,Bank Transfer,No,2,2,4,464.58,3/31/2023,68,Churned,Competitor Offer
CUST-01024,4/4/2023,1/31/2025,Churned,68,65+,Female,West,22,Middle,One Year,Basic,39.48,Electronic Check,No,2,1,4,869.74,1/31/2025,53,Churned,Needs Changed
CUST-01025,6/7/2022,,Active,62,55-64,Female,Midwest,43,High,Two Year,Basic,49.06,Credit Card,Yes,2,1,3,2112.54,12/17/2025,32,Low Risk,
CUST-01026,3/2/2024,9/30/2024,Churned,60,55-64,Female,Midwest,7,Low,Month-to-Month,Standard,89.22,Credit Card,Yes,4,1,3,624.54,9/30/2024,66,Churned,Competitor Offer
CUST-01027,7/25/2025,,Active,26,25-34,Male,South,6,High,Month-to-Month,Standard,66.52,Bank Transfer,Yes,3,0,4,400.12,10/20/2025,45,Medium Risk,
CUST-01028,8/29/2024,,Active,66,65+,Male,South,17,Middle,Two Year,Standard,69.94,Credit Card,Yes,0,2,5,1191.08,12/10/2025,16,Low Risk,
CUST-01029,12/23/2023,,Active,48,45-54,Male,Northeast,25,Low,Month-to-Month,Basic,51.92,Credit Card,No,2,2,3,1300.34,9/26/2025,71,High Risk,
CUST-01030,8/28/2023,,Active,26,25-34,Male,South,29,Low,One Year,Standard,63.71,Electronic Check,Yes,3,3,4,1850.47,12/20/2025,39,Low Risk,
CUST-01031,8/25/2025,,Active,42,35-44,Male,West,5,Middle,One Year,Standard,76.24,Electronic Check,No,2,4,3,382.34,11/21/2025,69,Medium Risk,
CUST-01032,8/21/2024,,Active,22,18-24,Male,Midwest,17,High,Month-to-Month,Basic,48.56,Credit Card,Yes,1,0,5,826.98,11/27/2025,40,Medium Risk,
CUST-01033,4/22/2025,9/30/2025,Churned,76,65+,Female,West,6,Low,Month-to-Month,Standard,89.09,Electronic Check,Yes,1,2,4,534.54,9/30/2025,60,Churned,Competitor Offer
CUST-01034,1/28/2025,,Active,18,18-24,Male,Northeast,12,Middle,Month-to-Month,Premium,113.01,Bank Transfer,Yes,0,1,4,1357.82,10/28/2025,48,Medium Risk,
CUST-01035,2/19/2022,,Active,19,18-24,Female,Northeast,47,Low,Month-to-Month,Basic,43.55,Credit Card,No,4,1,3,2049.45,10/18/2025,73,High Risk,
CUST-01036,3/31/2024,,Active,52,45-54,Female,West,22,Middle,Two Year,Premium,95.28,Credit Card,Yes,3,2,4,2099.02,12/4/2025,32,Low Risk,
CUST-01037,5/22/2024,,Active,29,25-34,Male,West,20,High,One Year,Premium,93.58,Bank Transfer,No,2,2,3,1874.4,11/9/2025,42,Medium Risk,
CUST-01038,4/28/2023,,Active,72,65+,Female,West,33,High,One Year,Standard,71.54,Credit Card,Yes,1,2,5,2364.03,12/26/2025,21,Low Risk,
CUST-01039,11/3/2022,,Active,62,55-64,Female,South,38,Low,One Year,Premium,108.97,Mailed Check,Yes,2,0,4,4147.38,12/14/2025,30,Low Risk,
CUST-01040,8/11/2022,,Active,76,65+,Male,West,41,High,One Year,Basic,45.93,Credit Card,Yes,3,0,3,1885.89,11/15/2025,42,Medium Risk,
CUST-01041,8/18/2023,,Active,36,35-44,Female,South,29,High,Month-to-Month,Premium,95.44,Bank Transfer,Yes,2,2,4,2772.05,11/26/2025,51,Medium Risk,
CUST-01042,12/25/2022,,Active,57,55-64,Female,West,37,Middle,Month-to-Month,Standard,78.17,Credit Card,Yes,3,2,3,2896.97,11/30/2025,51,Medium Risk,
CUST-01043,12/10/2023,,Active,61,55-64,Female,Northeast,25,Middle,Month-to-Month,Standard,87.87,Bank Transfer,Yes,1,2,4,2200.71,12/6/2025,43,Medium Risk,
CUST-01044,6/6/2024,,Active,25,25-34,Female,Northeast,19,Middle,Month-to-Month,Basic,47.18,Mailed Check,No,3,1,3,897.84,11/1/2025,70,High Risk,
CUST-01045,10/20/2023,,Active,57,55-64,Male,West,27,Middle,Two Year,Premium,105.61,Bank Transfer,Yes,6,2,2,2856.21,10/29/2025,61,Medium Risk,
CUST-01046,9/16/2024,,Active,64,55-64,Male,South,16,Low,Month-to-Month,Standard,82.07,Credit Card,Yes,2,2,4,1315.58,10/23/2025,47,Medium Risk,
CUST-01047,7/28/2023,,Active,72,65+,Non-binary,South,30,Low,Two Year,Standard,78.6,Electronic Check,No,3,2,4,2361.54,12/6/2025,38,Low Risk,
CUST-01048,3/11/2024,5/31/2024,Churned,46,45-54,Female,South,3,High,Month-to-Month,Basic,56.15,Electronic Check,No,4,2,2,168.45,5/31/2024,98,Churned,Competitor Offer
CUST-01049,10/24/2023,,Active,56,55-64,Male,South,27,High,Month-to-Month,Standard,63.38,Mailed Check,No,1,1,4,1714.11,12/7/2025,45,Medium Risk,
CUST-01050,5/7/2025,,Active,66,65+,Female,Midwest,8,Middle,Month-to-Month,Premium,102.03,Credit Card,Yes,1,1,5,817.77,11/26/2025,54,Medium Risk,
CUST-01051,9/3/2024,,Active,47,45-54,Female,South,16,High,Month-to-Month,Standard,63.29,Bank Transfer,No,0,2,4,1014.54,10/27/2025,45,Medium Risk,
CUST-01052,11/11/2024,3/31/2025,Churned,72,65+,Male,South,5,High,Month-to-Month,Premium,101.3,Bank Transfer,Yes,1,2,5,508.02,3/31/2025,56,Churned,Price Too High
CUST-01053,5/26/2024,,Active,65,65+,Female,Northeast,20,Low,Two Year,Standard,80.35,Credit Card,Yes,2,2,5,1609.42,12/27/2025,23,Low Risk,
CUST-01054,12/22/2022,,Active,34,25-34,Female,Northeast,37,Middle,Month-to-Month,Basic,41.18,Bank Transfer,No,1,1,5,1526.14,10/25/2025,59,Medium Risk,
CUST-01055,5/19/2025,,Active,39,35-44,Male,Northeast,8,Middle,Month-to-Month,Basic,51.62,Mailed Check,Yes,7,1,1,413.73,9/20/2025,86,High Risk,
CUST-01056,1/23/2024,,Active,64,55-64,Female,Midwest,24,High,One Year,Standard,71.66,Bank Transfer,Yes,3,2,3,1721.98,12/14/2025,39,Low Risk,
CUST-01057,12/10/2022,,Active,35,35-44,Non-binary,Northeast,37,High,Month-to-Month,Premium,97.13,Credit Card,Yes,2,1,5,3599.65,12/8/2025,53,Medium Risk,
CUST-01058,1/3/2022,,Active,75,65+,Male,South,48,Middle,Month-to-Month,Premium,128.98,Electronic Check,No,1,4,4,6198.76,9/28/2025,72,High Risk,
CUST-01059,6/16/2025,,Active,60,55-64,Female,South,7,High,Two Year,Basic,52.86,Bank Transfer,Yes,3,2,3,370.81,12/12/2025,48,Medium Risk,
CUST-01060,7/28/2025,,Active,67,65+,Female,South,6,Low,Month-to-Month,Standard,78.43,Electronic Check,No,0,5,3,471.76,11/7/2025,78,High Risk,
CUST-01061,1/16/2024,,Active,32,25-34,Female,West,24,Middle,Month-to-Month,Standard,90.91,Electronic Check,No,3,1,4,2184.56,11/20/2025,63,Medium Risk,
CUST-01062,5/26/2022,,Active,74,65+,Male,Northeast,44,High,One Year,Standard,87.05,Bank Transfer,Yes,3,1,3,3835.44,12/9/2025,34,Low Risk,
CUST-01063,8/2/2023,11/30/2023,Churned,71,65+,Male,South,4,Middle,Month-to-Month,Basic,54.65,Electronic Check,No,2,2,3,218.6,11/30/2023,84,Churned,Competitor Offer
CUST-01064,8/1/2024,,Active,73,65+,Female,Midwest,17,Middle,Two Year,Basic,48.46,Mailed Check,No,3,1,3,825.28,11/15/2025,47,Medium Risk,
CUST-01065,3/24/2025,5/31/2025,Churned,48,45-54,Female,South,3,Middle,Month-to-Month,Standard,77.53,Mailed Check,No,3,2,3,232.59,5/31/2025,73,Churned,Competitor Offer
CUST-01066,7/30/2025,,Active,75,65+,Female,South,6,Low,One Year,Premium,108.03,Bank Transfer,Yes,1,2,4,649.8,10/20/2025,45,Medium Risk,
CUST-01067,1/8/2023,9/30/2023,Churned,54,45-54,Female,Midwest,9,Middle,Month-to-Month,Standard,84.79,Electronic Check,Yes,3,4,3,763.11,9/30/2023,78,Churned,Competitor Offer
CUST-01068,11/16/2024,,Active,19,18-24,Male,Northeast,14,Middle,One Year,Standard,61.04,Bank Transfer,No,5,2,3,856.4,11/30/2025,55,Medium Risk,
CUST-01069,6/5/2022,,Active,26,25-34,Female,Midwest,43,Middle,Month-to-Month,Standard,87.47,Electronic Check,Yes,3,1,4,3766.45,12/12/2025,56,Medium Risk,
CUST-01070,9/30/2024,2/28/2025,Churned,60,55-64,Female,South,6,High,Month-to-Month,Premium,115.95,Electronic Check,No,1,3,5,697.44,2/28/2025,78,Churned,Billing Issues
CUST-01071,7/21/2025,,Active,72,65+,Female,West,6,Low,Month-to-Month,Basic,60.67,Credit Card,Yes,1,1,4,364.93,10/25/2025,53,Medium Risk,
CUST-01072,4/1/2025,7/31/2025,Churned,48,45-54,Female,South,4,Middle,Month-to-Month,Basic,49.03,Mailed Check,No,6,3,2,196.12,7/31/2025,98,Churned,Poor Support Experience
CUST-01073,6/9/2024,,Active,47,45-54,Female,Midwest,19,High,Two Year,Premium,97.25,Credit Card,Yes,2,1,4,1850.67,12/25/2025,25,Low Risk,
CUST-01074,2/14/2025,5/31/2025,Churned,36,35-44,Female,Midwest,4,Middle,Two Year,Basic,36.62,Electronic Check,Yes,3,2,3,146.48,5/31/2025,55,Churned,Competitor Offer
CUST-01075,11/7/2022,,Active,46,45-54,Female,South,38,Middle,Month-to-Month,Basic,43.42,Electronic Check,Yes,1,2,3,1652.56,11/22/2025,69,Medium Risk,
CUST-01076,8/3/2024,,Active,72,65+,Female,Midwest,17,Middle,One Year,Basic,59.12,Credit Card,Yes,4,1,3,1006.82,11/24/2025,50,Medium Risk,
CUST-01077,2/1/2023,1/31/2024,Churned,50,45-54,Female,Northeast,12,Low,One Year,Basic,50.65,Credit Card,No,3,1,4,608.56,1/31/2024,51,Churned,Relocation
CUST-01078,8/31/2024,,Active,47,45-54,Male,Midwest,17,High,Two Year,Premium,109.74,Credit Card,No,2,2,4,1868.88,12/24/2025,38,Low Risk,
CUST-01079,7/22/2023,,Active,44,35-44,Male,Midwest,30,Middle,Month-to-Month,Basic,48.53,Credit Card,Yes,1,1,4,1458.09,10/28/2025,43,Medium Risk,
CUST-01080,10/22/2024,,Active,68,65+,Female,Midwest,15,Low,One Year,Premium,126.58,Bank Transfer,Yes,1,2,4,1902.5,12/13/2025,30,Low Risk,
CUST-01081,5/9/2023,12/31/2024,Churned,49,45-54,Female,South,20,Low,Two Year,Premium,101.52,Bank Transfer,Yes,6,2,2,2033.44,12/31/2024,58,Churned,Service Issues
CUST-01082,4/12/2025,8/31/2025,Churned,80,65+,Female,South,5,Middle,One Year,Premium,124.62,Credit Card,Yes,0,0,5,623.1,8/31/2025,33,Churned,Price Too High
CUST-01083,7/12/2023,,Active,29,25-34,Non-binary,Northeast,30,Middle,One Year,Standard,67.31,Bank Transfer,Yes,3,2,3,2022.33,12/6/2025,36,Low Risk,
CUST-01084,9/16/2024,,Active,43,35-44,Male,Midwest,16,Middle,One Year,Standard,72.42,Electronic Check,Yes,3,1,3,1160.9,11/14/2025,46,Medium Risk,
CUST-01085,1/7/2025,,Active,53,45-54,Female,West,12,Middle,Month-to-Month,Standard,71.56,Bank Transfer,Yes,1,2,5,859.79,10/29/2025,48,Medium Risk,
CUST-01086,5/1/2025,8/31/2025,Churned,23,18-24,Male,South,4,High,Month-to-Month,Premium,111.1,Electronic Check,Yes,1,2,4,444.4,8/31/2025,64,Churned,Competitor Offer
CUST-01087,12/11/2024,,Active,72,65+,Male,Midwest,13,Middle,One Year,Basic,51.45,Bank Transfer,Yes,1,1,4,670.39,12/13/2025,28,Low Risk,
CUST-01088,10/29/2023,,Active,59,55-64,Female,South,27,Low,Month-to-Month,Standard,76.78,Credit Card,Yes,0,1,5,2076.51,12/9/2025,34,Low Risk,
CUST-01089,7/14/2025,10/31/2025,Churned,34,25-34,Male,South,4,Middle,Month-to-Month,Premium,99.72,Electronic Check,No,2,1,4,398.88,10/31/2025,75,Churned,Competitor Offer
CUST-01090,11/15/2024,5/31/2025,Churned,65,65+,Male,South,7,Low,Month-to-Month,Basic,61.72,Credit Card,Yes,1,0,5,432.97,5/31/2025,50,Churned,Competitor Offer
CUST-01091,3/21/2022,7/31/2022,Churned,45,45-54,Female,Northeast,5,Middle,Month-to-Month,Basic,52.18,Credit Card,No,6,3,1,260.9,7/31/2022,98,Churned,Billing Issues
CUST-01092,1/24/2025,,Active,33,25-34,Male,South,12,Low,Month-to-Month,Standard,91.12,Electronic Check,No,2,1,5,1094.81,9/10/2025,72,High Risk,
CUST-01093,6/17/2024,,Active,58,55-64,Female,Northeast,19,High,Month-to-Month,Standard,66.4,Credit Card,No,1,1,4,1263.6,11/8/2025,49,Medium Risk,
CUST-01094,11/3/2024,4/30/2025,Churned,76,65+,Female,Northeast,6,High,Month-to-Month,Premium,121.27,Bank Transfer,Yes,5,2,3,729.44,4/30/2025,75,Churned,Poor Support Experience
CUST-01095,10/20/2024,,Active,49,45-54,Male,South,15,Middle,Month-to-Month,Standard,82.41,Electronic Check,No,1,2,5,1238.63,10/27/2025,62,Medium Risk,
CUST-01096,9/14/2024,,Active,33,25-34,Male,Midwest,16,Middle,Two Year,Basic,51.74,Electronic Check,No,2,3,3,829.4,10/26/2025,59,Medium Risk,
CUST-01097,12/22/2022,,Active,55,55-64,Male,Midwest,37,Middle,Two Year,Basic,45.21,Bank Transfer,Yes,6,1,3,1675.49,10/31/2025,43,Medium Risk,
CUST-01098,4/8/2023,,Active,47,45-54,Female,South,33,High,Month-to-Month,Standard,79.46,Bank Transfer,Yes,1,1,5,2625.75,11/29/2025,41,Medium Risk,
CUST-01099,7/17/2025,,Active,45,45-54,Male,South,6,Low,One Year,Standard,79.49,Credit Card,Yes,1,0,5,478.13,12/27/2025,24,Low Risk,
CUST-01100,5/13/2022,,Active,44,35-44,Female,South,44,Low,Two Year,Standard,81.52,Mailed Check,No,1,1,5,3591.76,12/23/2025,25,Low Risk,
